MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
1519087,2015,Mine #14,Kentucky (East),Floyd,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Hubble Mining, Llc.","P.O. Box 392, Pikeville, KY 41502",,Appalachia Central,28531,8,14108,10.2587464944
1519224,2015,#1,Kentucky (East),Floyd,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"R & C Coal, Llc","P.O. Box 2037, Pikeville, KY 41502",,Appalachia Central,22011,6,5813,9.99929760738
1519242,2015,Redhawk #1,Kentucky (East),Floyd,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Redhawk Mining, Llc","3228 Summit Square Pl Ste 180, Lexington, KY 40509",,Appalachia Central,475351,109,183140,13.0718087575
1519413,2015,Emma #1,Kentucky (East),Floyd,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Coal Mining, Inc.","439 Meadows Branch, Prestonsburg, KY 41653",,Appalachia Central,7722,13,21110,8.95182867682
1519488,2015,No. 25,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,Eagle Coal Company Inc,"P.O. Box 190, Lovely, KY 41231",,Appalachia Central,323289,58,139227,12.686301939
1519588,2015,Spurlock #4 Surface Mine,Kentucky (East),Floyd,Active,Surface,Independent Producer Operator,Mine only,Spurlock Mining Llc,"3228 Summit Square Pl Ste 180, Lexington, KY 40509",,Appalachia Central,272169,27,51420,12.5141784759
1519610,2015,Emma Hwm #1,Kentucky (East),Floyd,Temporarily closed,Surface,Independent Producer Operator,Mine only,Coal Mining Inc.,"439 Meadows Branch, Pestonsburg, KY 41653",,Appalachia Central,12449,5,4939,9.42939557738
1519619,2015,No. 1 Auger,Kentucky (East),Floyd,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Black Pearl Resources, Llc","5359 Collins Highway, Pikeville, KY 41501",,Appalachia Central,1421,2,480,7.2591161281
1519633,2015,Redhawk #4 Mine,Kentucky (East),Floyd,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Redhawk Mining Llc,"3228 Summit Square Pl Ste 180, Lexington, KY 40509",,Appalachia Central,112113,35,76083,11.6272625702
1519718,2015,Redhawk #6,Kentucky (East),Floyd,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Redhawk Mining Llc,"1801 Watergap Road, Prestonsburg, KY 41653",,Appalachia Central,405719,46,94874,12.9134160807
1519724,2015,9a,Kentucky (East),Floyd,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"Cheyenne Enterprises, Inc.","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,53551,13,31956,10.8883897498
1519726,2015,No. 4,Kentucky (East),Floyd,Active,Underground,Independent Producer Operator,Mine only,"Mrm Mining, Inc.","P.O. Box 564, Mcdowell, KY 41647",,Appalachia Central,90756,19,30907,11.4159298656
1502263,2015,Darby Fork No 1,Kentucky (East),Harlan,Active,Underground,Operating Subsidiary,Mine only,Lone Mountain Processing Inc,"Drawer C, St Charles, VA 24282",,Appalachia Central,461145,103,246181,13.0414678061
1514728,2015,S-25 Foresters Spur,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,193541,30,53967,12.1732446553
1517234,2015,Huff Creek No 1,Kentucky (East),Harlan,Active,Underground,Operating Subsidiary,Mine only,Lone Mountain Processing Inc,"Drawer C, St Charles, VA 24282",,Appalachia Central,564201,111,280601,13.24316585
1518197,2015,Jarisa Cave Spur Mine,Kentucky (East),Harlan,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Jarisa Inc.,"P.O. Box 536, Neon, KY 41840",,Appalachia Central,12992,42,5726,9.4720890624
1518241,2015,Cloverlick # 1a,Kentucky (East),Harlan,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Hubble Mining Co. Llc,"P.O. Box 392, Pikeville, KY 41502",,Appalachia Central,80079,50,45913,11.2907689264
1518247,2015,Big Branch,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardtown, KY 40004",,Appalachia Central,503950,39,116084,13.1302323358
1518277,2015,No. 3 Mine,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,Yellow Rose Coal Co. Llc,"P.O. Box 220, Lejunior, KY 40849",,Appalachia Central,107163,24,47896,11.5821063188
1518516,2015,No 1,Kentucky (East),Harlan,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Linsco Energy Llc,"P.O. Box 117, Stoney Fork, KY 40988",,Appalachia Central,41761,19,32587,10.6397181686
1518647,2015,Clover Fork No 1,Kentucky (East),Harlan,Active,Underground,Operating Subsidiary,Mine only,Lone Mountain Processing Inc,"Drawer C, St. Charles, VA 24282",,Appalachia Central,618849,118,277038,13.3356165801
1518653,2015,Dean Coal & Stone Llc,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Dean Coal & Stone Llc,"P.O. Box 99, Evarts, KY 40828",,Appalachia Central,10492,5,4880,9.25836834099
1518869,2015,Cvb No 1,Kentucky (East),Harlan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rex Coal Company Inc,"51 Grays Branch Road, Grays Knob, KY 40829",,Appalachia Central,298100,52,140878,12.6051842797
1519186,2015,Ghm #44,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Mine only,Orr Auger Mining Llc,"P.O. Box 3234, London, KY 40743",,Appalachia Central,17543,2,1850,9.77241028893
1519215,2015,Infinity #2,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine and Preparation Plant,Infinity Energy Incorporated,"302 S Jefferson St., Suite 400, Roanoke, VA 24011",,Appalachia Central,3523,3,3399,8.16706817834
1519260,2015,No D-5a Mine,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,"Hubble Mining Company, Llc.","P.O. Box 392, Pikeville, KY 41502",,Appalachia Central,122509,41,81843,11.7159397757
1519326,2015,S-24 Rocky Branch,Kentucky (East),Harlan,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 267, Coldiron, KY 40819",,Appalachia Central,5121,6,6352,8.54110501146
1519418,2015,D-8 Cloverlick,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,270340,77,129433,12.507435705
1519426,2015,Ky No 6,Kentucky (East),Harlan,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Straight Creek Coal Mining, In","P.O. Box 117, Stoney Fork, KY 40988",,Appalachia Central,2185,14,2350,7.68937110753
1519525,2015,Highsplint #1,Kentucky (East),Harlan,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Robert Clear Coal Corporation,"P.O. Box 1385, Lafollette, TN 37766",,Appalachia Central,5965,7,4821,8.69366433453
1519549,2015,Pathfork,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 157, Bardstown, KY 40004",,Appalachia Central,253584,39,66894,12.4434504081
1519645,2015,S-27 Bluegrass,Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 117, Stoney Fork, KY 40988",,Appalachia Central,28004,23,4644,10.2401026361
1519737,2015,D-5,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,"Revelation Energy, Llc","76 George Road, Betsy Layne, KY 41605",,Appalachia Central,63051,30,60029,11.0516992017
1519757,2015,Day Branch,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,Appalachia Central,129367,28,48559,11.7704086053
1517216,2015,Cardinal,Kentucky (West),Hopkins,Active,Underground,Operating Subsidiary,Mine only,Warrior Coal Llc,"57 J.E. Ellis Road, Madisonville, KY 42431",,Illinois Basin,3973731,462,1190082,15.1952160098
1518826,2015,Elk Creek Mine,Kentucky (West),Hopkins,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Hopkins County Coal Llc,"35 Frank Cox Road, Madisonville, KY 42431",,Illinois Basin,2870880,323,804194,14.8701291609
1515851,2015,Mine No 1,Kentucky (East),Johnson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Jordan Construction,"15810 Hwy 32, Blaine, KY 41124",,Appalachia Central,4204,2,1211,8.343791732
1518785,2015,Mine #1,Kentucky (East),Johnson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Kc Coals Inc,"22903rd Street, Paintsville, KY 41240",,Appalachia Central,8105,8,14305,9.00023643417
1519548,2015,Surface #4,Kentucky (East),Johnson,Active,Surface,Independent Producer Operator,Mine only,Mine Rite Coal Co Inc,"190 Ky Rt 689 E, Flat Gap, KY 41219",,Appalachia Central,29976,11,21939,10.3081523405
1519678,2015,"2-Mile, Job 4",Kentucky (East),Johnson,Active,Surface,Independent Producer Operator,Mine only,Ridgeline Coal Llc,"P.O. Box 2121, Prestonsburg, KY 41653",,Appalachia Central,40193,9,10570,10.6014481301
1519748,2015,Jf Aml Stabilization And Recla,Kentucky (East),Johnson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Jigsaw Enterprises, Llc","190 Left Fork Island Creek, Pikeville, KY 41501",,Appalachia Central,39630,16,22653,10.5873416862
1517497,2015,No. 68,Kentucky (East),Knott,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Blue Diamond Coal Company,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,374148,93,211652,12.83240672
1519116,2015,Mine #9a,Kentucky (East),Knott,Active,Underground,Operating Subsidiary,Mine only,Enterprise Mining Company Llc,"5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,1065851,101,223201,13.8792840991
1519189,2015,Yellow Creek #21,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,B&w Resources Inc.,"300 Liperote  Way, London, KY 40741",,Appalachia Central,287474,22,51157,12.5688877003
1519400,2015,No. 88,Kentucky (East),Knott,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Blue Diamond Coal Company,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,211619,41,89556,12.262542767
1519437,2015,S-14 Trace Fork,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Standville, KY 41659",,Appalachia Central,474661,30,86456,13.070356144
1519743,2015,No. 1 Surface,Kentucky (East),Knott,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Samuel Coal Co., Inc.","P.O. Box 71, Deane, KY 41812",,Appalachia Central,2843,6,2520,7.95261511165
4609151,2015,#46 (Yellow Creek),Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,Bundy Auger Mining Inc,"2005 Webster Rd, Summersville, WV 26651",,Appalachia Central,280949,8,20113,12.5459284372
1517691,2015,Mine #3,Kentucky (East),Knox,Active,Underground,Independent Producer Operator,Mine only,Alden Resources Llc,"332 W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,36229,17,40848,10.4976151821
1518426,2015,Mine #5,Kentucky (East),Knox,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Alden Resources, Llc","788 Bailey Switch Rd., Bluefield, VA 24605",,Appalachia Central,27308,12,22077,10.2149349785
1519187,2015,Shm-10 (Maple Creek),Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Mine only,Contract Highwall Mining Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,101456,10,9680,11.5273804859
1519322,2015,Ghm #25,Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40743",,Appalachia Central,2603,2,1231,7.86441990499
1519387,2015,Elliott Branch,Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Mine only,Alden Resources Llc,"332 W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,3312,6,4064,8.10530751551
1519606,2015,M-119 (Flat Creek),Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Mine only,"Contract Highwall Mining, Llc","4978 Teays Valley Road, Scott Depot, WV 25560",,Appalachia Central,87790,8,11943,11.3827028779
1519611,2015,Tinsley Branch,Kentucky (East),Knox,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,Appalachia Central,21785,23,26125,9.98897693855
1519627,2015,Flag Ridge Job,Kentucky (East),Knox,Temporarily closed,Surface,Independent Producer Operator,Mine only,Mountainside Coal Company,"7692 S. Hwy 25w, Williamsburg, KY 40769",,Appalachia Central,593,2,1163,6.385194399
1519644,2015,Highwall Miner #12,Kentucky (East),Knox,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Bundy Auger Mining, Inc.","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,51135,8,11319,10.8422244732
1519696,2015,Flat Creek Mine,Kentucky (East),Knox,Active,Surface,Independent Producer Operator,Mine only,"Mountainside Coal Co., Inc.","7692 S. Hwy 25w, Williamsburg, KY 40769",,Appalachia Central,60419,39,84242,11.009058904
1519740,2015,Old Way#1,Kentucky (East),Laurel,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Acpky1,llc","309 Kite Hollow, Meally, KY 41234",,Appalachia Central,510,5,3149,6.23441072572
1519762,2015,Oam #19,Kentucky (East),Laurel,Temporarily closed,Surface,Independent Producer Operator,Mine only,Orr Auger Mining Llc,"P.O. Box 3234, London, KY 40743",,Appalachia Central,6127,2,1060,8.72046051273
1513418,2015,Dredge #1,Kentucky (East),Lawrence,Active,Surface,Independent Producer Operator,Mine only,Big Sandy Resources Inc,"31 Emerald Lane, Louisa, KY 41230",,Appalachia Central,4255,4,4656,8.35585004101
1518829,2015,Cam Creek Mine,Kentucky (East),Lawrence,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Kentucky Energy Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,4908,9,13614,8.49862180583
1519467,2015,Mine No. 3,Kentucky (East),Lawrence,Temporarily closed,Surface,Independent Producer Operator,Mine only,Roadway Unlimited Llc,"28729 Amber Lea Lane, Catlettsburg, KY 41230",,Appalachia Central,6241,10,4552,8.73889570493
1519509,2015,No 7,Kentucky (East),Lawrence,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Coalburg Enterprises Inc,"P.O. Box 190, Lovely, KY 41231",,Appalachia Central,115393,25,60137,11.6560989726
1519660,2015,No. 7,Kentucky (East),Lawrence,Active,Surface,Independent Producer Operator,Mine only,Mayo Resources Inc,"P.O. Box 190, Lovely, KY 41231",,Appalachia Central,242578,38,102023,12.3990785871
1512753,2015,Calvary No 81,Kentucky (East),Leslie,Active,Underground,Independent Producer Operator,Mine only,Blue Diamond Coal Co,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,397798,107,233839,12.8936996177
1517746,2015,Thunder Ridge Mine,Kentucky (East),Leslie,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Pine Branch Mining Llc,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,521172,48,126197,13.1638354006
1518376,2015,D-2 Beechfork,Kentucky (East),Leslie,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,36249,16,40512,10.4981670737
1519384,2015,D-3 Oldhouse,Kentucky (East),Leslie,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 349, Bledsoe, KY 40810",,Appalachia Central,233874,41,105047,12.3625377878
1519441,2015,Aces Branch Mine #9,Kentucky (East),Leslie,Active,Surface,Independent Producer Operator,Mine only,B & W Resources Inc,"300 Liperote Way, London, KY 40741",,Appalachia Central,172675,15,32995,12.059166494
1517965,2015,S-6 Little Creek,Kentucky (East),Letcher,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Revelation Energy Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,45266,9,20583,10.7203114778
1517993,2015,#7,Kentucky (East),Letcher,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Cheyenne Elkhorn Coal Co Inc,"5363 Collins Hwy, Pikeville, KY 41501",,Appalachia Central,60017,16,38855,11.0023831344
1518481,2015,Sandlick No. 1,Kentucky (East),Letcher,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Halco Services, Llc","282 Straight Fork Rd, Cornettsville, KY 41731",,Appalachia Central,15481,5,6720,9.64736874454
1518732,2015,Mine No 5,Kentucky (East),Letcher,Permanently abandoned,Underground,Operating Subsidiary,Mine only,North Fork Coal Corporation,"P.O. Box 527, Benham, KY 40807",,Appalachia Central,51113,19,28096,10.841794147
1518988,2015,Red Fox,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"H & D Coal Co., Inc.","P.O. Box 490, Whitesburg, KY 41858",,Appalachia Central,38393,22,41764,10.5556304303
1519126,2015,M.C. #39,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,Augustus Augering & Contractin,"229 Kelly Branch Road, Salyersville, KY 41465",,Appalachia Central,340,3,60,5.82894561761
